MsgType,MsgStartTime,MsgStopTime,MsgPowerRole
AUX,6401.311,6401.66,DUT
AUX,6402.311,6402.66,DUT
AUX,6403.311,6403.66,DUT
AUX,6404.311,6404.66,DUT
AUX,6405.311,6405.66,DUT
AUX,6406.311,6406.66,DUT
AUX,6407.311,6407.66,DUT
AUX,6408.311,6408.66,DUT
AUX,6409.311,6409.66,DUT
AUX,6410.311,6410.66,DUT
AUX,6411.311,6411.66,DUT
AUX,6412.311,6412.66,DUT
AUX,6413.311,6413.66,DUT
AUX,6414.311,6414.66,DUT
AUX,6415.311,6415.66,DUT
AUX,6416.311,6416.66,DUT
AUX,6417.311,6417.66,DUT
AUX,6418.311,6418.66,DUT
AUX,6419.311,6419.66,DUT
AUX,6420.311,6420.66,DUT
AUX,6421.311,6421.66,DUT
AUX,6422.311,6422.66,DUT
AUX,6423.311,6423.66,DUT
AUX,6424.311,6424.66,DUT
AUX,6425.311,6425.66,DUT
AUX,6426.311,6426.66,DUT
AUX,6427.311,6427.66,DUT
AUX,6428.311,6428.66,DUT
AUX,6429.311,6429.66,DUT
AUX,6430.311,6430.66,DUT
AUX,6431.311,6431.66,DUT
AUX,6432.311,6432.66,DUT
AUX,6433.311,6433.66,DUT
AUX,6434.311,6434.66,DUT
AUX,6435.311,6435.66,DUT
AUX,6436.311,6436.66,DUT
AUX,6437.311,6437.66,DUT
AUX,6438.311,6438.66,DUT
AUX,6439.311,6439.66,DUT
AUX,6440.311,6440.66,DUT
AUX,6441.311,6441.66,DUT
AUX,6442.311,6442.66,DUT
AUX,6443.311,6443.66,DUT
AUX,6444.311,6444.66,DUT
AUX,6445.311,6445.66,DUT
AUX,6446.311,6446.66,DUT
AUX,6447.311,6447.66,DUT
AUX,6448.311,6448.66,DUT
AUX,6449.311,6449.66,DUT
AUX,6450.311,6450.66,DUT
AUX,6451.311,6451.66,DUT
AUX,6452.311,6452.66,DUT
AUX,6453.311,6453.66,DUT
AUX,6454.311,6454.66,DUT
AUX,6455.311,6455.66,DUT
AUX,6456.311,6456.66,DUT
AUX,6457.311,6457.66,DUT
AUX,6458.311,6458.66,DUT
AUX,6459.311,6459.66,DUT
AUX,6460.311,6460.66,DUT
AUX,6461.311,6461.66,DUT
AUX,6462.311,6462.66,DUT
AUX,6463.311,6463.66,DUT
AUX,6464.311,6464.66,DUT
AUX,6465.311,6465.66,DUT
AUX,6466.311,6466.66,DUT
AUX,6467.311,6467.66,DUT
AUX,6468.311,6468.66,DUT
AUX,6469.311,6469.66,DUT
AUX,6470.311,6470.66,DUT
AUX,6471.311,6471.66,DUT
AUX,6472.311,6472.66,DUT
AUX,6473.311,6473.66,DUT
AUX,6474.311,6474.66,DUT
AUX,6475.311,6475.66,DUT
AUX,6476.311,6476.66,DUT
AUX,6477.311,6477.66,DUT
AUX,6478.311,6478.66,DUT
AUX,6479.311,6479.66,DUT
AUX,6480.311,6480.66,DUT
AUX,6481.311,6481.66,DUT
AUX,6482.311,6482.66,DUT
AUX,6483.311,6483.66,DUT
AUX,6484.311,6484.66,DUT
AUX,6485.311,6485.66,DUT
AUX,6486.311,6486.66,DUT
AUX,6487.311,6487.66,DUT
AUX,6488.311,6488.66,DUT
AUX,6489.311,6489.66,DUT
AUX,6490.311,6490.66,DUT
AUX,6491.311,6491.66,DUT
AUX,6492.311,6492.66,DUT
AUX,6493.311,6493.66,DUT
AUX,6494.311,6494.66,DUT
AUX,6495.311,6495.66,DUT
AUX,6496.311,6496.66,DUT
AUX,6497.311,6497.66,DUT
AUX,6498.311,6498.66,DUT
AUX,6499.311,6499.66,DUT
AUX,6500.311,6500.66,DUT
AUX,6501.311,6501.66,DUT
AUX,6502.311,6502.66,DUT
AUX,6503.311,6503.66,DUT
AUX,6504.311,6504.66,DUT
AUX,6505.311,6505.66,DUT
AUX,6506.311,6506.66,DUT
AUX,6507.311,6507.66,DUT
AUX,6508.311,6508.66,DUT
AUX,6509.311,6509.66,DUT
AUX,6510.311,6510.66,DUT
AUX,6511.311,6511.66,DUT
AUX,6512.311,6512.66,DUT
AUX,6513.311,6513.66,DUT
AUX,6514.311,6514.66,DUT
AUX,6515.311,6515.66,DUT
AUX,6516.311,6516.66,DUT
AUX,6517.311,6517.66,DUT
AUX,6518.311,6518.66,DUT
AUX,6519.311,6519.66,DUT
AUX,6520.311,6520.66,DUT
AUX,6521.311,6521.66,DUT
AUX,6522.311,6522.66,DUT
AUX,6523.311,6523.66,DUT
AUX,6524.311,6524.66,DUT
AUX,6525.311,6525.66,DUT
AUX,6526.311,6526.66,DUT
AUX,6527.311,6527.66,DUT
AUX,6528.311,6528.66,DUT
AUX,6529.311,6529.66,DUT
AUX,6530.311,6530.66,DUT
AUX,6531.311,6531.66,DUT
AUX,6532.311,6532.66,DUT
AUX,6533.311,6533.66,DUT
AUX,6534.311,6534.66,DUT
AUX,6535.311,6535.66,DUT
AUX,6536.311,6536.66,DUT
AUX,6537.311,6537.66,DUT
AUX,6538.311,6538.66,DUT
AUX,6539.311,6539.66,DUT
AUX,6540.311,6540.66,DUT
AUX,6541.311,6541.66,DUT
AUX,6542.311,6542.66,DUT
AUX,6543.311,6543.66,DUT
AUX,6544.311,6544.66,DUT
AUX,6545.311,6545.66,DUT
AUX,6546.311,6546.66,DUT
AUX,6547.311,6547.66,DUT
AUX,6548.311,6548.66,DUT
AUX,6549.311,6549.66,DUT
AUX,6550.311,6550.66,DUT
AUX,6551.311,6551.66,DUT
AUX,6552.311,6552.66,DUT
AUX,6553.311,6553.66,DUT
AUX,6554.311,6554.66,DUT
AUX,6555.311,6555.66,DUT
AUX,6556.311,6556.66,DUT
AUX,6557.311,6557.66,DUT
AUX,6558.311,6558.66,DUT
AUX,6559.311,6559.66,DUT
AUX,6560.311,6560.66,DUT
AUX,6561.311,6561.66,DUT
AUX,6562.311,6562.66,DUT
AUX,6563.311,6563.66,DUT
AUX,6564.311,6564.66,DUT
AUX,6565.311,6565.66,DUT
AUX,6566.311,6566.66,DUT
AUX,6567.311,6567.66,DUT
AUX,6568.311,6568.66,DUT
AUX,6569.311,6569.66,DUT
AUX,6570.311,6570.66,DUT
AUX,6571.311,6571.66,DUT
AUX,6572.311,6572.66,DUT
AUX,6573.311,6573.66,DUT
AUX,6574.311,6574.66,DUT
AUX,6575.311,6575.66,DUT
AUX,6576.311,6576.66,DUT
AUX,6577.311,6577.66,DUT
AUX,6578.311,6578.66,DUT
AUX,6579.311,6579.66,DUT
AUX,6580.311,6580.66,DUT
AUX,6581.311,6581.66,DUT
AUX,6582.311,6582.66,DUT
AUX,6583.311,6583.66,DUT
AUX,6584.311,6584.66,DUT
AUX,6585.311,6585.66,DUT
AUX,6586.311,6586.66,DUT
AUX,6587.311,6587.66,DUT
AUX,6588.311,6588.66,DUT
AUX,6589.311,6589.66,DUT
AUX,6590.311,6590.66,DUT
AUX,6591.311,6591.66,DUT
AUX,6592.311,6592.66,DUT
AUX,6593.311,6593.66,DUT
AUX,6594.311,6594.66,DUT
AUX,6595.311,6595.66,DUT
AUX,6596.311,6596.66,DUT
AUX,6597.311,6597.66,DUT
AUX,6598.311,6598.66,DUT
AUX,6599.311,6599.66,DUT
AUX,6600.311,6600.66,DUT
AUX,6601.311,6601.66,DUT
AUX,6602.311,6602.66,DUT
AUX,6603.311,6603.66,DUT
AUX,6604.311,6604.66,DUT
AUX,6605.311,6605.66,DUT
AUX,6606.311,6606.66,DUT
AUX,6607.311,6607.66,DUT
AUX,6608.311,6608.66,DUT
AUX,6609.311,6609.66,DUT
AUX,6610.311,6610.66,DUT
AUX,6611.311,6611.66,DUT
AUX,6612.311,6612.66,DUT
AUX,6613.311,6613.66,DUT
AUX,6614.311,6614.66,DUT
AUX,6615.311,6615.66,DUT
AUX,6616.311,6616.66,DUT
AUX,6617.311,6617.66,DUT
AUX,6618.311,6618.66,DUT
AUX,6619.311,6619.66,DUT
AUX,6620.311,6620.66,DUT
AUX,6621.311,6621.66,DUT
AUX,6622.311,6622.66,DUT
AUX,6623.311,6623.66,DUT
AUX,6624.311,6624.66,DUT
AUX,6625.311,6625.66,DUT
AUX,6626.311,6626.66,DUT
AUX,6627.311,6627.66,DUT
AUX,6628.311,6628.66,DUT
AUX,6629.311,6629.66,DUT
AUX,6630.311,6630.66,DUT
AUX,6631.311,6631.66,DUT
AUX,6632.311,6632.66,DUT
AUX,6633.311,6633.66,DUT
AUX,6634.311,6634.66,DUT
AUX,6635.311,6635.66,DUT
AUX,6636.311,6636.66,DUT
AUX,6637.311,6637.66,DUT
AUX,6638.311,6638.66,DUT
AUX,6639.311,6639.66,DUT
AUX,6640.311,6640.66,DUT
AUX,6641.311,6641.66,DUT
AUX,6642.311,6642.66,DUT
AUX,6643.311,6643.66,DUT
AUX,6644.311,6644.66,DUT
AUX,6645.311,6645.66,DUT
AUX,6646.311,6646.66,DUT
AUX,6647.311,6647.66,DUT
AUX,6648.311,6648.66,DUT
AUX,6649.311,6649.66,DUT
AUX,6650.311,6650.66,DUT
AUX,6651.311,6651.66,DUT
AUX,6652.311,6652.66,DUT
AUX,6653.311,6653.66,DUT
AUX,6654.311,6654.66,DUT
AUX,6655.311,6655.66,DUT
AUX,6656.311,6656.66,DUT
AUX,6657.311,6657.66,DUT
AUX,6658.311,6658.66,DUT
AUX,6659.311,6659.66,DUT
AUX,6660.311,6660.66,DUT
AUX,6661.311,6661.66,DUT
AUX,6662.311,6662.66,DUT
AUX,6663.311,6663.66,DUT
AUX,6664.311,6664.66,DUT
AUX,6665.311,6665.66,DUT
AUX,6666.311,6666.66,DUT
AUX,6667.311,6667.66,DUT
AUX,6668.311,6668.66,DUT
AUX,6669.311,6669.66,DUT
AUX,6670.311,6670.66,DUT
AUX,6671.311,6671.66,DUT
AUX,6672.311,6672.66,DUT
AUX,6673.311,6673.66,DUT
AUX,6674.311,6674.66,DUT
AUX,6675.311,6675.66,DUT
AUX,6676.311,6676.66,DUT
AUX,6677.311,6677.66,DUT
AUX,6678.311,6678.66,DUT
AUX,6679.311,6679.66,DUT
AUX,6680.311,6680.66,DUT
AUX,6681.311,6681.66,DUT
AUX,6682.311,6682.66,DUT
AUX,6683.311,6683.66,DUT
AUX,6684.311,6684.66,DUT
AUX,6685.311,6685.66,DUT
AUX,6686.311,6686.66,DUT
AUX,6687.311,6687.66,DUT
AUX,6688.311,6688.66,DUT
AUX,6689.311,6689.66,DUT
AUX,6690.311,6690.66,DUT
AUX,6691.311,6691.66,DUT
AUX,6692.311,6692.66,DUT
AUX,6693.311,6693.66,DUT
AUX,6694.311,6694.66,DUT
AUX,6695.311,6695.66,DUT
AUX,6696.311,6696.66,DUT
AUX,6697.311,6697.66,DUT
AUX,6698.311,6698.66,DUT
AUX,6699.311,6699.66,DUT
AUX,6700.311,6700.66,DUT
AUX,6701.311,6701.66,DUT
AUX,6702.311,6702.66,DUT
AUX,6703.311,6703.66,DUT
AUX,6704.311,6704.66,DUT
AUX,6705.311,6705.66,DUT
AUX,6706.311,6706.66,DUT
AUX,6707.311,6707.66,DUT
AUX,6708.311,6708.66,DUT
AUX,6709.311,6709.66,DUT
AUX,6710.311,6710.66,DUT
AUX,6711.311,6711.66,DUT
AUX,6712.311,6712.66,DUT
AUX,6713.311,6713.66,DUT
AUX,6714.311,6714.66,DUT
AUX,6715.311,6715.66,DUT
AUX,6716.311,6716.66,DUT
AUX,6717.311,6717.66,DUT
AUX,6718.311,6718.66,DUT
AUX,6719.311,6719.66,DUT
AUX,6720.311,6720.66,DUT
AUX,6721.311,6721.66,DUT
AUX,6722.311,6722.66,DUT
AUX,6723.311,6723.66,DUT
AUX,6724.311,6724.66,DUT
AUX,6725.311,6725.66,DUT
AUX,6726.311,6726.66,DUT
AUX,6727.311,6727.66,DUT
AUX,6728.311,6728.66,DUT
AUX,6729.311,6729.66,DUT
AUX,6730.311,6730.66,DUT
AUX,6731.311,6731.66,DUT
AUX,6732.311,6732.66,DUT
AUX,6733.311,6733.66,DUT
AUX,6734.311,6734.66,DUT
AUX,6735.311,6735.66,DUT
AUX,6736.311,6736.66,DUT
AUX,6737.311,6737.66,DUT
AUX,6738.311,6738.66,DUT
AUX,6739.311,6739.66,DUT
AUX,6740.311,6740.66,DUT
AUX,6741.311,6741.66,DUT
AUX,6742.311,6742.66,DUT
AUX,6743.311,6743.66,DUT
AUX,6744.311,6744.66,DUT
AUX,6745.311,6745.66,DUT
AUX,6746.311,6746.66,DUT
AUX,6747.311,6747.66,DUT
AUX,6748.311,6748.66,DUT
AUX,6749.311,6749.66,DUT
AUX,6750.311,6750.66,DUT
AUX,6751.311,6751.66,DUT
AUX,6752.311,6752.66,DUT
AUX,6753.311,6753.66,DUT
AUX,6754.311,6754.66,DUT
AUX,6755.311,6755.66,DUT
AUX,6756.311,6756.66,DUT
AUX,6757.311,6757.66,DUT
AUX,6758.311,6758.66,DUT
AUX,6759.311,6759.66,DUT
AUX,6760.311,6760.66,DUT
AUX,6761.311,6761.66,DUT
AUX,6762.311,6762.66,DUT
AUX,6763.311,6763.66,DUT
AUX,6764.311,6764.66,DUT
AUX,6765.311,6765.66,DUT
AUX,6766.311,6766.66,DUT
AUX,6767.311,6767.66,DUT
AUX,6768.311,6768.66,DUT
AUX,6769.311,6769.66,DUT
AUX,6770.311,6770.66,DUT
AUX,6771.311,6771.66,DUT
AUX,6772.311,6772.66,DUT
AUX,6773.311,6773.66,DUT
AUX,6774.311,6774.66,DUT
AUX,6775.311,6775.66,DUT
AUX,6776.311,6776.66,DUT
AUX,6777.311,6777.66,DUT
AUX,6778.311,6778.66,DUT
AUX,6779.311,6779.66,DUT
AUX,6780.311,6780.66,DUT
AUX,6781.311,6781.66,DUT
AUX,6782.311,6782.66,DUT
AUX,6783.311,6783.66,DUT
AUX,6784.311,6784.66,DUT
AUX,6785.311,6785.66,DUT
AUX,6786.311,6786.66,DUT
AUX,6787.311,6787.66,DUT
AUX,6788.311,6788.66,DUT
AUX,6789.311,6789.66,DUT
AUX,6790.311,6790.66,DUT
AUX,6791.311,6791.66,DUT
AUX,6792.311,6792.66,DUT
AUX,6793.311,6793.66,DUT
AUX,6794.311,6794.66,DUT
AUX,6795.311,6795.66,DUT
AUX,6796.311,6796.66,DUT
AUX,6797.311,6797.66,DUT
AUX,6798.311,6798.66,DUT
AUX,6799.311,6799.66,DUT
AUX,6800.311,6800.66,DUT
AUX,6801.311,6801.66,DUT
AUX,6802.311,6802.66,DUT
AUX,6803.311,6803.66,DUT
AUX,6804.311,6804.66,DUT
AUX,6805.311,6805.66,DUT
AUX,6806.311,6806.66,DUT
AUX,6807.311,6807.66,DUT
AUX,6808.311,6808.66,DUT
AUX,6809.311,6809.66,DUT
AUX,6810.311,6810.66,DUT
AUX,6811.311,6811.66,DUT
AUX,6812.311,6812.66,DUT
AUX,6813.311,6813.66,DUT
AUX,6814.311,6814.66,DUT
AUX,6815.311,6815.66,DUT
AUX,6816.311,6816.66,DUT
AUX,6817.311,6817.66,DUT
AUX,6818.311,6818.66,DUT
AUX,6819.311,6819.66,DUT
AUX,6820.311,6820.66,DUT
AUX,6821.311,6821.66,DUT
AUX,6822.311,6822.66,DUT
AUX,6823.311,6823.66,DUT
AUX,6824.311,6824.66,DUT
AUX,6825.311,6825.66,DUT
AUX,6826.311,6826.66,DUT
AUX,6827.311,6827.66,DUT
AUX,6828.311,6828.66,DUT
AUX,6829.311,6829.66,DUT
AUX,6830.311,6830.66,DUT
AUX,6831.311,6831.66,DUT
AUX,6832.311,6832.66,DUT
AUX,6833.311,6833.66,DUT
AUX,6834.311,6834.66,DUT
AUX,6835.311,6835.66,DUT
AUX,6836.311,6836.66,DUT
AUX,6837.311,6837.66,DUT
AUX,6838.311,6838.66,DUT
AUX,6839.311,6839.66,DUT
AUX,6840.311,6840.66,DUT
AUX,6841.311,6841.66,DUT
AUX,6842.311,6842.66,DUT
AUX,6843.311,6843.66,DUT
AUX,6844.311,6844.66,DUT
AUX,6845.311,6845.66,DUT
AUX,6846.311,6846.66,DUT
AUX,6847.311,6847.66,DUT
AUX,6848.311,6848.66,DUT
AUX,6849.311,6849.66,DUT
AUX,6850.311,6850.66,DUT
AUX,6851.311,6851.66,DUT
AUX,6852.311,6852.66,DUT
AUX,6853.311,6853.66,DUT
AUX,6854.311,6854.66,DUT
AUX,6855.311,6855.66,DUT
AUX,6856.311,6856.66,DUT
AUX,6857.311,6857.66,DUT
AUX,6858.311,6858.66,DUT
AUX,6859.311,6859.66,DUT
AUX,6860.311,6860.66,DUT
AUX,6861.311,6861.66,DUT
AUX,6862.311,6862.66,DUT
AUX,6863.311,6863.66,DUT
AUX,6864.311,6864.66,DUT
AUX,6865.311,6865.66,DUT
AUX,6866.311,6866.66,DUT
AUX,6867.311,6867.66,DUT
AUX,6868.311,6868.66,DUT
AUX,6869.311,6869.66,DUT
AUX,6870.311,6870.66,DUT
AUX,6871.311,6871.66,DUT
AUX,6872.311,6872.66,DUT
AUX,6873.311,6873.66,DUT
AUX,6874.311,6874.66,DUT
AUX,6875.311,6875.66,DUT
AUX,6876.311,6876.66,DUT
AUX,6877.311,6877.66,DUT
AUX,6878.311,6878.66,DUT
AUX,6879.311,6879.66,DUT
AUX,6880.311,6880.66,DUT
AUX,6881.311,6881.66,DUT
AUX,6882.311,6882.66,DUT
AUX,6883.311,6883.66,DUT
AUX,6884.311,6884.66,DUT
AUX,6885.311,6885.66,DUT
AUX,6886.311,6886.66,DUT
AUX,6887.311,6887.66,DUT
AUX,6888.311,6888.66,DUT
AUX,6889.311,6889.66,DUT
AUX,6890.311,6890.66,DUT
AUX,6891.311,6891.66,DUT
AUX,6892.311,6892.66,DUT
AUX,6893.311,6893.66,DUT
AUX,6894.311,6894.66,DUT
AUX,6895.311,6895.66,DUT
AUX,6896.311,6896.66,DUT
AUX,6897.311,6897.66,DUT
AUX,6898.311,6898.66,DUT
AUX,6899.311,6899.66,DUT
AUX,6900.311,6900.66,DUT
AUX,6901.311,6901.66,DUT
AUX,6902.311,6902.66,DUT
AUX,6903.311,6903.66,DUT
AUX,6904.311,6904.66,DUT
AUX,6905.311,6905.66,DUT
AUX,6906.311,6906.66,DUT
AUX,6907.311,6907.66,DUT
AUX,6908.311,6908.66,DUT
AUX,6909.311,6909.66,DUT
AUX,6910.311,6910.66,DUT
AUX,6911.311,6911.66,DUT
AUX,6912.311,6912.66,DUT
AUX,6913.311,6913.66,DUT
AUX,6914.311,6914.66,DUT
AUX,6915.311,6915.66,DUT
AUX,6916.311,6916.66,DUT
AUX,6917.311,6917.66,DUT
AUX,6918.311,6918.66,DUT
AUX,6919.311,6919.66,DUT
AUX,6920.311,6920.66,DUT
AUX,6921.311,6921.66,DUT
AUX,6922.311,6922.66,DUT
AUX,6923.311,6923.66,DUT
AUX,6924.311,6924.66,DUT
AUX,6925.311,6925.66,DUT
AUX,6926.311,6926.66,DUT
AUX,6927.311,6927.66,DUT
AUX,6928.311,6928.66,DUT
AUX,6929.311,6929.66,DUT
AUX,6930.311,6930.66,DUT
AUX,6931.311,6931.66,DUT
AUX,6932.311,6932.66,DUT
AUX,6933.311,6933.66,DUT
AUX,6934.311,6934.66,DUT
AUX,6935.311,6935.66,DUT
AUX,6936.311,6936.66,DUT
AUX,6937.311,6937.66,DUT
AUX,6938.311,6938.66,DUT
AUX,6939.311,6939.66,DUT
AUX,6940.311,6940.66,DUT
AUX,6941.311,6941.66,DUT
AUX,6942.311,6942.66,DUT
AUX,6943.311,6943.66,DUT
AUX,6944.311,6944.66,DUT
AUX,6945.311,6945.66,DUT
AUX,6946.311,6946.66,DUT
AUX,6947.311,6947.66,DUT
AUX,6948.311,6948.66,DUT
AUX,6949.311,6949.66,DUT
AUX,6950.311,6950.66,DUT
AUX,6951.311,6951.66,DUT
AUX,6952.311,6952.66,DUT
AUX,6953.311,6953.66,DUT
AUX,6954.311,6954.66,DUT
AUX,6955.311,6955.66,DUT
AUX,6956.311,6956.66,DUT
AUX,6957.311,6957.66,DUT
AUX,6958.311,6958.66,DUT
AUX,6959.311,6959.66,DUT
AUX,6960.311,6960.66,DUT
AUX,6961.311,6961.66,DUT
AUX,6962.311,6962.66,DUT
AUX,6963.311,6963.66,DUT
AUX,6964.311,6964.66,DUT
AUX,6965.311,6965.66,DUT
AUX,6966.311,6966.66,DUT
AUX,6967.311,6967.66,DUT
AUX,6968.311,6968.66,DUT
AUX,6969.311,6969.66,DUT
AUX,6970.311,6970.66,DUT
AUX,6971.311,6971.66,DUT
AUX,6972.311,6972.66,DUT
AUX,6973.311,6973.66,DUT
AUX,6974.311,6974.66,DUT
AUX,6975.311,6975.66,DUT
AUX,6976.311,6976.66,DUT
AUX,6977.311,6977.66,DUT
AUX,6978.311,6978.66,DUT
AUX,6979.311,6979.66,DUT
AUX,6980.311,6980.66,DUT
AUX,6981.311,6981.66,DUT
AUX,6982.311,6982.66,DUT
AUX,6983.311,6983.66,DUT
AUX,6984.311,6984.66,DUT
AUX,6985.311,6985.66,DUT
AUX,6986.311,6986.66,DUT
AUX,6987.311,6987.66,DUT
AUX,6988.311,6988.66,DUT
AUX,6989.311,6989.66,DUT
AUX,6990.311,6990.66,DUT
AUX,6991.311,6991.66,DUT
AUX,6992.311,6992.66,DUT
AUX,6993.311,6993.66,DUT
AUX,6994.311,6994.66,DUT
AUX,6995.311,6995.66,DUT
AUX,6996.311,6996.66,DUT
AUX,6997.311,6997.66,DUT
AUX,6998.311,6998.66,DUT
AUX,6999.311,6999.66,DUT
AUX,7000.311,7000.66,DUT
AUX,7001.311,7001.66,DUT
AUX,7002.311,7002.66,DUT
AUX,7003.311,7003.66,DUT
AUX,7004.311,7004.66,DUT
AUX,7005.311,7005.66,DUT
AUX,7006.311,7006.66,DUT
AUX,7007.311,7007.66,DUT
AUX,7008.311,7008.66,DUT
AUX,7009.311,7009.66,DUT
AUX,7010.311,7010.66,DUT
AUX,7011.311,7011.66,DUT
AUX,7012.311,7012.66,DUT
AUX,7013.311,7013.66,DUT
AUX,7014.311,7014.66,DUT
AUX,7015.311,7015.66,DUT
AUX,7016.311,7016.66,DUT
AUX,7017.311,7017.66,DUT
AUX,7018.311,7018.66,DUT
AUX,7019.311,7019.66,DUT
AUX,7020.311,7020.66,DUT
AUX,7021.311,7021.66,DUT
AUX,7022.311,7022.66,DUT
AUX,7023.311,7023.66,DUT
AUX,7024.311,7024.66,DUT
AUX,7025.311,7025.66,DUT
AUX,7026.311,7026.66,DUT
AUX,7027.311,7027.66,DUT
AUX,7028.311,7028.66,DUT
AUX,7029.311,7029.66,DUT
AUX,7030.311,7030.66,DUT
AUX,7031.311,7031.66,DUT
AUX,7032.311,7032.66,DUT
AUX,7033.311,7033.66,DUT
AUX,7034.311,7034.66,DUT
AUX,7035.311,7035.66,DUT
AUX,7036.311,7036.66,DUT
AUX,7037.311,7037.66,DUT
AUX,7038.311,7038.66,DUT
AUX,7039.311,7039.66,DUT
AUX,7040.311,7040.66,DUT
AUX,7041.311,7041.66,DUT
AUX,7042.311,7042.66,DUT
AUX,7043.311,7043.66,DUT
AUX,7044.311,7044.66,DUT
AUX,7045.311,7045.66,DUT
AUX,7046.311,7046.66,DUT
AUX,7047.311,7047.66,DUT
AUX,7048.311,7048.66,DUT
AUX,7049.311,7049.66,DUT
AUX,7050.311,7050.66,DUT
AUX,7051.311,7051.66,DUT
AUX,7052.311,7052.66,DUT
AUX,7053.311,7053.66,DUT
AUX,7054.311,7054.66,DUT
AUX,7055.311,7055.66,DUT
AUX,7056.311,7056.66,DUT
AUX,7057.311,7057.66,DUT
AUX,7058.311,7058.66,DUT
AUX,7059.311,7059.66,DUT
AUX,7060.311,7060.66,DUT
AUX,7061.311,7061.66,DUT
AUX,7062.311,7062.66,DUT
AUX,7063.311,7063.66,DUT
AUX,7064.311,7064.66,DUT
AUX,7065.311,7065.66,DUT
AUX,7066.311,7066.66,DUT
AUX,7067.311,7067.66,DUT
AUX,7068.311,7068.66,DUT
AUX,7069.311,7069.66,DUT
AUX,7070.311,7070.66,DUT
AUX,7071.311,7071.66,DUT
AUX,7072.311,7072.66,DUT
AUX,7073.311,7073.66,DUT
AUX,7074.311,7074.66,DUT
AUX,7075.311,7075.66,DUT
AUX,7076.311,7076.66,DUT
AUX,7077.311,7077.66,DUT
AUX,7078.311,7078.66,DUT
AUX,7079.311,7079.66,DUT
AUX,7080.311,7080.66,DUT
AUX,7081.311,7081.66,DUT
AUX,7082.311,7082.66,DUT
AUX,7083.311,7083.66,DUT
AUX,7084.311,7084.66,DUT
AUX,7085.311,7085.66,DUT
AUX,7086.311,7086.66,DUT
AUX,7087.311,7087.66,DUT
AUX,7088.311,7088.66,DUT
AUX,7089.311,7089.66,DUT
AUX,7090.311,7090.66,DUT
AUX,7091.311,7091.66,DUT
AUX,7092.311,7092.66,DUT
AUX,7093.311,7093.66,DUT
AUX,7094.311,7094.66,DUT
AUX,7095.311,7095.66,DUT
AUX,7096.311,7096.66,DUT
AUX,7097.311,7097.66,DUT
AUX,7098.311,7098.66,DUT
AUX,7099.311,7099.66,DUT
AUX,7100.311,7100.66,DUT
AUX,7101.311,7101.66,DUT
AUX,7102.311,7102.66,DUT
AUX,7103.311,7103.66,DUT
AUX,7104.311,7104.66,DUT
AUX,7105.311,7105.66,DUT
AUX,7106.311,7106.66,DUT
AUX,7107.311,7107.66,DUT
AUX,7108.311,7108.66,DUT
AUX,7109.311,7109.66,DUT
AUX,7110.311,7110.66,DUT
AUX,7111.311,7111.66,DUT
AUX,7112.311,7112.66,DUT
AUX,7113.311,7113.66,DUT
AUX,7114.311,7114.66,DUT
AUX,7115.311,7115.66,DUT
AUX,7116.311,7116.66,DUT
AUX,7117.311,7117.66,DUT
AUX,7118.311,7118.66,DUT
AUX,7119.311,7119.66,DUT
AUX,7120.311,7120.66,DUT
AUX,7121.311,7121.66,DUT
AUX,7122.311,7122.66,DUT
AUX,7123.311,7123.66,DUT
AUX,7124.311,7124.66,DUT
AUX,7125.311,7125.66,DUT
AUX,7126.311,7126.66,DUT
AUX,7127.311,7127.66,DUT
AUX,7128.311,7128.66,DUT
AUX,7129.311,7129.66,DUT
AUX,7130.311,7130.66,DUT
AUX,7131.311,7131.66,DUT
AUX,7132.311,7132.66,DUT
AUX,7133.311,7133.66,DUT
AUX,7134.311,7134.66,DUT
AUX,7135.311,7135.66,DUT
AUX,7136.311,7136.66,DUT
AUX,7137.311,7137.66,DUT
AUX,7138.311,7138.66,DUT
AUX,7139.311,7139.66,DUT
AUX,7140.311,7140.66,DUT
AUX,7141.311,7141.66,DUT
AUX,7142.311,7142.66,DUT
AUX,7143.311,7143.66,DUT
AUX,7144.311,7144.66,DUT
AUX,7145.311,7145.66,DUT
AUX,7146.311,7146.66,DUT
AUX,7147.311,7147.66,DUT
AUX,7148.311,7148.66,DUT
AUX,7149.311,7149.66,DUT
AUX,7150.311,7150.66,DUT
AUX,7151.311,7151.66,DUT
AUX,7152.311,7152.66,DUT
AUX,7153.311,7153.66,DUT
AUX,7154.311,7154.66,DUT
AUX,7155.311,7155.66,DUT
AUX,7156.311,7156.66,DUT
AUX,7157.311,7157.66,DUT
AUX,7158.311,7158.66,DUT
AUX,7159.311,7159.66,DUT
AUX,7160.311,7160.66,DUT
AUX,7161.311,7161.66,DUT
AUX,7162.311,7162.66,DUT
AUX,7163.311,7163.66,DUT
AUX,7164.311,7164.66,DUT
AUX,7165.311,7165.66,DUT
AUX,7166.311,7166.66,DUT
AUX,7167.311,7167.66,DUT
AUX,7168.311,7168.66,DUT
AUX,7169.311,7169.66,DUT
AUX,7170.311,7170.66,DUT
AUX,7171.311,7171.66,DUT
AUX,7172.311,7172.66,DUT
AUX,7173.311,7173.66,DUT
AUX,7174.311,7174.66,DUT
AUX,7175.311,7175.66,DUT
AUX,7176.311,7176.66,DUT
